Timestamp,SystemCodeNumber,Occupancy,Price
27-10-2016 08:32,Others-CCCPS119a,247,10.55545833
27-10-2016 08:32,BHMMBMMBX01,420,10.81910793
27-10-2016 08:32,Others-CCCPS135a,1497,10.84873484
27-10-2016 08:32,Broad Street,316,10.7228866
27-10-2016 08:32,BHMNCPHST01,304,10.79854419
27-10-2016 08:32,Others-CCCPS202,718,11.33118801
27-10-2016 08:32,Shopping,722,11.45307237
27-10-2016 08:32,BHMBCCTHL01,106,10.99366667
27-10-2016 08:32,Others-CCCPS8,419,11.841
27-10-2016 08:32,BHMBCCMKT01,60,11.94376812
27-10-2016 08:59,Others-CCCPS8,469,10.92166156
27-10-2016 08:59,BHMMBMMBX01,452,10.31659574
27-10-2016 08:59,Others-CCCPS105a,921,10.77506808
27-10-2016 08:59,Others-CCCPS202,877,11.9257971
27-10-2016 08:59,BHMBCCTHL01,143,11.35246377
27-10-2016 08:59,BHMNCPNST01,303,11.87791652
27-10-2016 08:59,Others-CCCPS98,970,10.7721195
27-10-2016 08:59,BHMNCPHST01,389,10.81286754
27-10-2016 08:59,Others-CCCPS135a,1873,11.59878261
27-10-2016 08:59,Others-CCCPS119a,358,10.54723144
27-10-2016 08:59,BHMEURBRD01,279,10.81522398
27-10-2016 08:59,Shopping,869,11.23916667
27-10-2016 08:59,Broad Street,431,11.15893769
27-10-2016 08:59,BHMBCCMKT01,69,12.05666667
27-10-2016 09:32,Others-CCCPS98,1144,10.63391943
27-10-2016 09:32,BHMEURBRD01,314,10.58638298
27-10-2016 09:32,BHMMBMMBX01,476,10.39535529
27-10-2016 09:32,Others-CCCPS8,517,11.04248733
27-10-2016 09:32,Broad Street,476,11.05664083
27-10-2016 09:32,Others-CCCPS105a,993,10.46407849
27-10-2016 09:32,Others-CCCPS202,958,11.74399728
27-10-2016 09:32,Others-CCCPS135a,2164,11.69226873
27-10-2016 09:32,BHMNCPNST01,307,11.97549773
27-10-2016 09:32,BHMBCCTHL01,175,11.21229167
27-10-2016 09:32,BHMBCCMKT01,90,12.0247438
27-10-2016 09:32,Others-CCCPS119a,536,10.47653229
27-10-2016 09:32,BHMNCPHST01,471,11.16180189
27-10-2016 09:32,Shopping,986,10.57412132
27-10-2016 09:59,BHMBCCTHL01,202,10.92029963
27-10-2016 09:59,Others-CCCPS202,1050,12.39518929
27-10-2016 09:59,BHMEURBRD01,341,10.76742268
27-10-2016 09:59,BHMBCCMKT01,102,11.44686308
27-10-2016 09:59,BHMMBMMBX01,507,10.9532006
27-10-2016 09:59,BHMNCPHST01,516,10.81979328
27-10-2016 09:59,Others-CCCPS105a,1072,10.77828239
27-10-2016 09:59,Others-CCCPS135a,2336,11.36144681
27-10-2016 09:59,BHMNCPNST01,325,11.82477519
27-10-2016 09:59,Others-CCCPS119a,766,10.663125
27-10-2016 09:59,Others-CCCPS8,565,11.08782429
27-10-2016 09:59,Others-CCCPS98,1396,10.81183521
27-10-2016 09:59,Shopping,1054,10.85549773
27-10-2016 09:59,Broad Street,523,11.1390912
27-10-2016 10:25,Others-CCCPS105a,1116,10.59533333
27-10-2016 10:25,Broad Street,560,11.09663218
27-10-2016 10:25,Others-CCCPS135a,2461,11.50733333
27-10-2016 10:25,BHMNCPHST01,558,10.899
27-10-2016 10:25,BHMBCCTHL01,215,11.35863508
27-10-2016 10:25,BHMBCCMKT01,117,12.00938578
27-10-2016 10:25,BHMEURBRD01,370,10.78811537
27-10-2016 10:25,Others-CCCPS202,1104,11.64388398
27-10-2016 10:25,Others-CCCPS8,589,10.97240545
27-10-2016 10:25,BHMMBMMBX01,527,10.74597938
27-10-2016 10:25,Shopping,1110,11.148
27-10-2016 10:25,BHMNCPNST01,329,11.58639175
27-10-2016 10:25,Others-CCCPS98,1581,10.65895833
27-10-2016 10:25,Others-CCCPS119a,940,10.67530435
27-10-2016 10:59,Others-CCCPS135a,2560,11.47298033
27-10-2016 10:59,BHMBCCTHL01,246,11.09446809
27-10-2016 10:59,BHMNCPNST01,346,11.92855895
27-10-2016 10:59,BHMNCPHST01,592,11.28796807
27-10-2016 10:59,Others-CCCPS202,1170,12.05748865
27-10-2016 10:59,Others-CCCPS8,655,11.35536232
27-10-2016 10:59,Shopping,1147,10.99374813
27-10-2016 10:59,Others-CCCPS105a,1228,10.67375
27-10-2016 10:59,BHMBCCMKT01,160,11.70276846
27-10-2016 10:59,BHMMBMMBX01,573,10.82479167
27-10-2016 10:59,Others-CCCPS119a,1021,10.68933333
27-10-2016 10:59,Broad Street,578,11.56833333
27-10-2016 10:59,Others-CCCPS98,1694,10.59595159
27-10-2016 10:59,BHMEURBRD01,385,10.59966667
27-10-2016 11:32,Others-CCCPS202,1223,11.76650871
27-10-2016 11:32,Others-CCCPS105a,1280,10.68752414
27-10-2016 11:32,BHMBCCMKT01,189,12.18297872
27-10-2016 11:32,Others-CCCPS119a,1088,10.58099849
27-10-2016 11:32,Shopping,1180,10.95362319
27-10-2016 11:32,BHMMBMMBX01,589,10.53708669
27-10-2016 11:32,BHMEURBRD01,406,10.72561525
27-10-2016 11:32,Others-CCCPS135a,2625,11.55625
27-10-2016 11:32,Others-CCCPS98,1748,10.78754167
27-10-2016 11:32,Others-CCCPS8,691,10.94309278
27-10-2016 11:32,Broad Street,600,11.61852663
27-10-2016 11:32,BHMNCPHST01,617,10.85457438
27-10-2016 11:32,BHMNCPNST01,347,12.06978596
27-10-2016 11:32,BHMBCCTHL01,276,11.28121029
27-10-2016 11:59,Broad Street,635,11.29
27-10-2016 11:59,Others-CCCPS202,1287,11.92
27-10-2016 11:59,BHMBCCTHL01,296,11.02583333
27-10-2016 11:59,BHMEURBRD01,429,10.56637681
27-10-2016 11:59,Others-CCCPS135a,2680,11.7899181
27-10-2016 11:59,Shopping,1208,10.95656477
27-10-2016 11:59,Others-CCCPS8,724,11.12284886
27-10-2016 11:59,Others-CCCPS119a,1137,10.90842377
27-10-2016 11:59,Others-CCCPS98,1814,10.72816537
27-10-2016 11:59,BHMNCPHST01,639,10.94487141
27-10-2016 11:59,BHMBCCMKT01,207,11.779375
27-10-2016 11:59,BHMMBMMBX01,617,10.87255673
27-10-2016 11:59,Others-CCCPS105a,1341,10.74611886
27-10-2016 11:59,BHMNCPNST01,356,11.97691522
27-10-2016 12:26,Others-CCCPS8,762,11.11659574
27-10-2016 12:26,Others-CCCPS119a,1252,10.76868837
27-10-2016 12:26,BHMEURBRD01,455,10.58212766
27-10-2016 12:26,Others-CCCPS135a,2703,11.42114977
27-10-2016 12:26,BHMBCCTHL01,320,10.82921156
27-10-2016 12:26,Others-CCCPS202,1349,11.58556701
27-10-2016 12:26,Others-CCCPS98,1911,10.80794863
27-10-2016 12:26,Broad Street,668,11.39944687
27-10-2016 12:26,BHMNCPNST01,361,12.11707443
27-10-2016 12:26,BHMMBMMBX01,618,10.61198966
27-10-2016 12:26,BHMNCPHST01,643,11.06550725
27-10-2016 12:26,BHMBCCMKT01,222,12.5726119
27-10-2016 12:26,Shopping,1220,10.75795424
27-10-2016 12:26,Others-CCCPS105a,1380,10.68679376
27-10-2016 12:59,BHMBCCTHL01,341,11.09979381
27-10-2016 12:59,BHMNCPHST01,659,11.27125
27-10-2016 12:59,BHMBCCMKT01,247,12.22672114
27-10-2016 12:59,BHMNCPNST01,362,11.94492754
27-10-2016 12:59,Others-CCCPS202,1367,12.13729167
27-10-2016 12:59,Others-CCCPS8,804,11.58066443
27-10-2016 12:59,Others-CCCPS105a,1451,10.63264583
27-10-2016 12:59,BHMEURBRD01,463,10.74924753
27-10-2016 12:59,Broad Street,664,10.79628866
27-10-2016 12:59,Shopping,1250,11.06906885
27-10-2016 12:59,Others-CCCPS98,1810,10.96574415
27-10-2016 12:59,Others-CCCPS135a,2735,11.3654954
27-10-2016 12:59,BHMMBMMBX01,647,10.83292576
27-10-2016 12:59,Others-CCCPS119a,1142,10.92362606
27-10-2016 13:32,Broad Street,680,10.87659574
27-10-2016 13:32,BHMBCCTHL01,345,11.12509461
27-10-2016 13:32,BHMEURBRD01,460,10.76742268
27-10-2016 13:32,Others-CCCPS105a,1471,10.66627865
27-10-2016 13:32,BHMBCCMKT01,271,12.09308113
27-10-2016 13:32,Others-CCCPS8,814,11.00329289
27-10-2016 13:32,Others-CCCPS119a,1157,10.71148936
27-10-2016 13:32,BHMMBMMBX01,657,10.74055369
27-10-2016 13:32,Others-CCCPS202,1385,11.19928596
27-10-2016 13:32,BHMNCPNST01,360,11.07111111
27-10-2016 13:32,Others-CCCPS98,1829,10.28655319
27-10-2016 13:32,BHMNCPHST01,671,11.14804222
27-10-2016 13:32,Shopping,1254,11.57591489
27-10-2016 13:32,Others-CCCPS135a,2713,11.64930233
27-10-2016 13:59,Broad Street,660,10.62259965
27-10-2016 13:59,BHMMBMMBX01,651,11.09879343
27-10-2016 13:59,Others-CCCPS98,1885,10.04207972
27-10-2016 13:59,BHMEURBRD01,458,10.67644367
27-10-2016 13:59,Others-CCCPS105a,1481,10.56924753
27-10-2016 13:59,Others-CCCPS135a,2724,11.5771179
27-10-2016 13:59,BHMNCPNST01,371,11.69787234
27-10-2016 13:59,BHMBCCMKT01,279,12.18486172
27-10-2016 13:59,Shopping,1263,11.22927536
27-10-2016 13:59,BHMBCCTHL01,345,11.04630491
27-10-2016 13:59,Others-CCCPS202,1376,11.73136951
27-10-2016 13:59,Others-CCCPS119a,1208,10.69922654
27-10-2016 13:59,Others-CCCPS8,830,11.28989348
27-10-2016 13:59,BHMNCPHST01,682,11.03293617
27-10-2016 14:26,BHMBCCMKT01,280,11.87128682
27-10-2016 14:26,Others-CCCPS105a,1468,10.62212766
27-10-2016 14:26,Shopping,1255,10.86606586
27-10-2016 14:26,BHMNCPHST01,680,10.89587522
27-10-2016 14:26,BHMMBMMBX01,638,10.9305968
27-10-2016 14:26,Broad Street,656,10.93972769
27-10-2016 14:26,Others-CCCPS98,1875,10.57992509
27-10-2016 14:26,Others-CCCPS135a,2686,11.14282952
27-10-2016 14:26,BHMNCPNST01,362,11.53845688
27-10-2016 14:26,BHMBCCTHL01,345,10.6267591
27-10-2016 14:26,Others-CCCPS202,1363,11.53368268
27-10-2016 14:26,Others-CCCPS119a,1220,10.7045706
27-10-2016 14:26,Others-CCCPS8,830,11.26766667
27-10-2016 14:26,BHMEURBRD01,459,10.604375
27-10-2016 14:59,BHMNCPHST01,670,11.35051546
27-10-2016 14:59,Others-CCCPS135a,2656,10.95649485
27-10-2016 14:59,Shopping,1238,11.35968992
27-10-2016 14:59,Others-CCCPS8,823,11.269625
27-10-2016 14:59,Others-CCCPS98,1821,10.97077147
27-10-2016 14:59,BHMBCCTHL01,345,11.29673469
27-10-2016 14:59,BHMBCCMKT01,266,12.56797631
27-10-2016 14:59,Broad Street,639,10.84233333
27-10-2016 14:59,Others-CCCPS202,1346,11.82533333
27-10-2016 14:59,Others-CCCPS119a,1179,10.56175689
27-10-2016 14:59,BHMMBMMBX01,625,10.55659574
27-10-2016 14:59,BHMNCPNST01,362,11.54866667
27-10-2016 14:59,BHMEURBRD01,449,10.64733333
27-10-2016 14:59,Others-CCCPS105a,1448,10.98268041
27-10-2016 15:26,Shopping,1193,11.22680412
27-10-2016 15:26,BHMNCPHST01,648,11.19516597
27-10-2016 15:26,BHMBCCMKT01,263,11.812
27-10-2016 15:26,BHMNCPNST01,348,10.89310225
27-10-2016 15:26,BHMBCCTHL01,327,11.167
27-10-2016 15:26,Others-CCCPS119a,1126,10.55060659
27-10-2016 15:26,Others-CCCPS8,791,11.03433479
27-10-2016 15:26,Broad Street,625,10.97354818
27-10-2016 15:26,Others-CCCPS135a,2563,11.32762041
27-10-2016 15:26,BHMEURBRD01,441,10.87453515
27-10-2016 15:26,Others-CCCPS105a,1401,10.516
27-10-2016 15:26,Others-CCCPS98,1757,10.57275362
27-10-2016 15:26,BHMMBMMBX01,610,10.77926507
27-10-2016 15:26,Others-CCCPS202,1300,11.3241418
27-10-2016 15:59,Others-CCCPS98,1650,10.80311409
27-10-2016 15:59,BHMBCCMKT01,241,11.83666501
27-10-2016 15:59,BHMEURBRD01,416,10.53497003
27-10-2016 15:59,BHMNCPNST01,340,11.65546392
27-10-2016 15:59,Broad Street,589,10.87536232
27-10-2016 15:59,Others-CCCPS105a,1298,10.54638298
27-10-2016 15:59,BHMBCCTHL01,297,11.33913043
27-10-2016 15:59,BHMMBMMBX01,566,10.58839276
27-10-2016 15:59,BHMNCPHST01,607,11.39403473
27-10-2016 15:59,Others-CCCPS119a,1041,10.59589846
27-10-2016 15:59,Others-CCCPS202,1226,11.36637681
27-10-2016 15:59,Others-CCCPS8,732,10.85844021
27-10-2016 15:59,Shopping,1099,11.47504167
27-10-2016 15:59,Others-CCCPS135a,2399,11.87971014
27-10-2016 16:26,Others-CCCPS98,1560,10.8629971
27-10-2016 16:26,BHMEURBRD01,383,11.0113788
27-10-2016 16:26,Others-CCCPS135a,2166,11.68042553
27-10-2016 16:26,Others-CCCPS202,1142,11.68085106
27-10-2016 16:26,Shopping,985,12.10141643
27-10-2016 16:26,BHMBCCMKT01,225,11.90782979
27-10-2016 16:26,BHMNCPHST01,541,11.45479167
27-10-2016 16:26,BHMMBMMBX01,529,10.78406129
27-10-2016 16:26,Broad Street,541,11.10229167
27-10-2016 16:26,Others-CCCPS119a,976,10.44907216
27-10-2016 16:26,Others-CCCPS105a,1217,10.54782609
27-10-2016 16:26,BHMBCCTHL01,273,10.89496616
27-10-2016 16:26,Others-CCCPS8,688,11.13434891
27-10-2016 16:26,BHMNCPNST01,328,11.95739607
28-10-2016 08:16,BHMNCPHST01,216,11.37927934
28-10-2016 08:16,BHMNCPNST01,277,11.39920086
28-10-2016 08:16,Others-CCCPS202,584,11.98413347
28-10-2016 08:16,BHMNCPHST01,216,11.16157943
28-10-2016 08:16,Shopping,559,11.71280899
28-10-2016 08:16,Shopping,559,11.41769256
28-10-2016 08:16,BHMNCPNST01,277,12.063375
28-10-2016 08:16,Others-CCCPS202,584,12.37791667
28-10-2016 08:16,Others-CCCPS98,725,10.625
28-10-2016 08:16,BHMMBMMBX01,348,11.25618759
28-10-2016 08:16,BHMMBMMBX01,348,10.82979167
28-10-2016 08:16,Others-CCCPS8,376,11.19
28-10-2016 08:16,Others-CCCPS8,376,11.41681159
28-10-2016 08:16,Others-CCCPS98,725,10.529
28-10-2016 08:16,Others-CCCPS105a,724,10.87134644
28-10-2016 08:16,BHMBCCMKT01,57,11.86762887
28-10-2016 08:16,Others-CCCPS119a,185,10.91971014
28-10-2016 08:16,Broad Street,222,11.13254185
28-10-2016 08:16,BHMBCCTHL01,85,11.02170213
28-10-2016 08:16,Others-CCCPS105a,724,10.29594454
28-10-2016 08:16,Others-CCCPS119a,185,10.52110919
28-10-2016 08:16,BHMBCCTHL01,85,11.01402062
28-10-2016 08:16,Others-CCCPS135a,1166,11.51396715
28-10-2016 08:16,BHMEURBRD01,150,10.70747352
28-10-2016 08:16,Broad Street,222,10.84838428
28-10-2016 08:16,BHMEURBRD01,150,10.71889374
28-10-2016 08:16,BHMBCCMKT01,57,11.91452196
28-10-2016 08:16,Others-CCCPS135a,1166,11.55583333
28-10-2016 08:56,BHMMBMMBX01,397,10.76533333
28-10-2016 08:56,Others-CCCPS119a,301,10.86226804
28-10-2016 08:56,BHMNCPNST01,292,11.89733333
28-10-2016 08:56,Others-CCCPS98,878,10.66956701
28-10-2016 08:56,Shopping,723,11.18233333
28-10-2016 08:56,Others-CCCPS105a,821,10.25869854
28-10-2016 08:56,BHMEURBRD01,237,10.78521964
28-10-2016 08:56,BHMNCPHST01,317,11.25304348
28-10-2016 08:56,Others-CCCPS8,424,11.16914372
28-10-2016 08:56,Broad Street,370,10.75056247
28-10-2016 08:56,Others-CCCPS135a,1603,11.51166667
28-10-2016 08:56,Others-CCCPS202,774,11.73550388
28-10-2016 08:56,BHMBCCMKT01,69,11.98808308
28-10-2016 08:56,BHMBCCTHL01,112,11.14535854
28-10-2016 09:29,BHMEURBRD01,274,10.74764181
28-10-2016 09:29,Others-CCCPS8,488,11.15539666
28-10-2016 09:29,BHMNCPHST01,393,11.15944541
28-10-2016 09:29,Others-CCCPS105a,913,10.61898108
28-10-2016 09:29,Shopping,835,11.45049079
28-10-2016 09:29,BHMMBMMBX01,425,10.80095778
28-10-2016 09:29,BHMBCCMKT01,99,11.88362469
28-10-2016 09:29,BHMBCCTHL01,152,10.97700258
28-10-2016 09:29,Broad Street,419,10.99430712
28-10-2016 09:29,Others-CCCPS119a,451,11.12366667
28-10-2016 09:29,BHMNCPNST01,311,11.39663218
28-10-2016 09:29,Others-CCCPS202,878,11.83189287
28-10-2016 09:29,Others-CCCPS98,1035,10.94721649
28-10-2016 09:29,Others-CCCPS135a,1860,10.86537262
28-10-2016 10:02,Others-CCCPS135a,2043,11.16310078
28-10-2016 10:02,Others-CCCPS202,966,11.81990923
28-10-2016 10:02,BHMNCPHST01,461,11.71023435
28-10-2016 10:02,BHMMBMMBX01,458,11.02415967
28-10-2016 10:02,BHMBCCTHL01,170,11.25542416
28-10-2016 10:02,BHMEURBRD01,319,10.449
28-10-2016 10:02,Others-CCCPS98,1353,10.78733333
28-10-2016 10:02,Others-CCCPS105a,991,10.86711797
28-10-2016 10:02,Others-CCCPS119a,737,11.17583333
28-10-2016 10:02,Broad Street,477,10.77547287
28-10-2016 10:02,Shopping,931,11.2922853
28-10-2016 10:02,BHMNCPNST01,328,11.71331316
28-10-2016 10:02,Others-CCCPS8,533,11.28333333
28-10-2016 10:02,BHMBCCMKT01,135,12.05941667
28-10-2016 10:29,Others-CCCPS119a,836,10.93839793
28-10-2016 10:29,Others-CCCPS202,1015,11.15528596
28-10-2016 10:29,Broad Street,500,10.53363539
28-10-2016 10:29,BHMBCCTHL01,189,11.08753623
28-10-2016 10:29,Others-CCCPS98,1467,10.69113178
28-10-2016 10:29,Shopping,981,11.22269289
28-10-2016 10:29,BHMNCPHST01,498,11.64586916
28-10-2016 10:29,BHMMBMMBX01,491,10.63466205
28-10-2016 10:29,BHMEURBRD01,339,11.13464448
28-10-2016 10:29,Others-CCCPS105a,1050,10.5183951
28-10-2016 10:29,BHMNCPNST01,329,11.59628866
28-10-2016 10:29,Others-CCCPS8,559,11.11395424
28-10-2016 10:29,Others-CCCPS135a,2131,11.35974468
28-10-2016 10:29,BHMBCCMKT01,171,11.62550725
28-10-2016 10:56,BHMMBMMBX01,503,11.04268041
28-10-2016 10:56,Others-CCCPS105a,1114,10.81556691
28-10-2016 10:56,BHMBCCTHL01,232,11.0944544
28-10-2016 10:56,BHMNCPHST01,525,11.64969072
28-10-2016 10:56,Others-CCCPS135a,2213,11.08762041
28-10-2016 10:56,Others-CCCPS119a,915,11.23441513
28-10-2016 10:56,Others-CCCPS8,611,11.56531548
28-10-2016 10:56,Broad Street,527,10.91533866
28-10-2016 10:56,Shopping,1014,11.46844175
28-10-2016 10:56,Others-CCCPS202,1087,11.65104531
28-10-2016 10:56,BHMEURBRD01,363,10.9457732
28-10-2016 10:56,BHMBCCMKT01,196,11.44131716
28-10-2016 10:56,BHMNCPNST01,328,10.89032929
28-10-2016 10:56,Others-CCCPS98,1514,10.00538648
28-10-2016 11:29,Others-CCCPS202,1131,11.54008734
28-10-2016 11:29,Shopping,1031,11.53507246
28-10-2016 11:29,Others-CCCPS8,653,11.39617021
28-10-2016 11:29,Others-CCCPS119a,976,11.07854766
28-10-2016 11:29,Broad Street,540,10.58954035
28-10-2016 11:29,BHMBCCMKT01,230,11.9100262
28-10-2016 11:29,Others-CCCPS135a,2235,11.27134021
28-10-2016 11:29,Others-CCCPS98,1566,11.08534594
28-10-2016 11:29,BHMNCPNST01,327,11.82759582
28-10-2016 11:29,BHMBCCTHL01,262,10.85580524
28-10-2016 11:29,BHMEURBRD01,372,10.6772156
28-10-2016 11:29,BHMNCPHST01,539,11.23480103
28-10-2016 11:29,BHMMBMMBX01,525,10.64057971
28-10-2016 11:29,Others-CCCPS105a,1178,10.78483333
28-10-2016 12:02,BHMBCCTHL01,281,10.94433333
28-10-2016 12:02,Others-CCCPS202,1165,11.80629169
28-10-2016 12:02,Others-CCCPS98,1610,10.58006129
28-10-2016 12:02,Broad Street,562,11.02791667
28-10-2016 12:02,Others-CCCPS105a,1220,10.61302326
28-10-2016 12:02,BHMNCPNST01,322,12.11192377
28-10-2016 12:02,BHMEURBRD01,392,10.821875
28-10-2016 12:02,Others-CCCPS135a,2280,11.59414493
28-10-2016 12:02,BHMMBMMBX01,537,10.72640029
28-10-2016 12:02,BHMNCPHST01,557,11.37659574
28-10-2016 12:02,BHMBCCMKT01,262,11.9648727
28-10-2016 12:02,Others-CCCPS8,683,11.31474365
28-10-2016 12:02,Others-CCCPS119a,1032,10.74278987
28-10-2016 12:02,Shopping,1052,11.29112082
28-10-2016 12:29,BHMMBMMBX01,556,10.809
28-10-2016 12:29,Others-CCCPS202,1189,11.52226804
28-10-2016 12:29,BHMBCCTHL01,289,10.854974
28-10-2016 12:29,BHMNCPNST01,330,11.92139607
28-10-2016 12:29,Others-CCCPS119a,1082,10.90494905
28-10-2016 12:29,BHMNCPHST01,574,11.73966667
28-10-2016 12:29,Others-CCCPS98,1679,11.1029971
28-10-2016 12:29,Others-CCCPS105a,1271,10.81892351
28-10-2016 12:29,BHMEURBRD01,399,10.54725651
28-10-2016 12:29,Others-CCCPS8,715,10.93402062
28-10-2016 12:29,BHMBCCMKT01,269,12.01422693
28-10-2016 12:29,Shopping,1070,11.32053239
28-10-2016 12:29,Others-CCCPS135a,2299,11.44695456
28-10-2016 12:29,Broad Street,572,10.52596187
28-10-2016 13:02,Shopping,1102,11.39635002
28-10-2016 13:02,Others-CCCPS202,1235,11.13333286
28-10-2016 13:02,Broad Street,578,10.58778452
28-10-2016 13:02,BHMEURBRD01,407,10.82891386
28-10-2016 13:02,BHMNCPNST01,337,11.5597416
28-10-2016 13:02,Others-CCCPS8,759,11.05170306
28-10-2016 13:02,BHMMBMMBX01,585,10.63743501
28-10-2016 13:02,BHMBCCTHL01,320,11.05868996
28-10-2016 13:02,Others-CCCPS119a,851,11.03702128
28-10-2016 13:02,Others-CCCPS135a,2346,11.54871407
28-10-2016 13:02,BHMBCCMKT01,266,11.70782609
28-10-2016 13:02,Others-CCCPS105a,1344,10.312
28-10-2016 13:02,Others-CCCPS98,1453,10.57275362
28-10-2016 13:02,BHMNCPHST01,600,11.30567686
28-10-2016 13:29,BHMNCPHST01,593,12.03454455
28-10-2016 13:29,Others-CCCPS98,1542,10.80780592
28-10-2016 13:29,Others-CCCPS105a,1375,10.92890991
28-10-2016 13:29,BHMEURBRD01,410,10.55404255
28-10-2016 13:29,Shopping,1090,11.33206564
28-10-2016 13:29,BHMBCCMKT01,275,11.74407932
28-10-2016 13:29,BHMBCCTHL01,325,11.19376605
28-10-2016 13:29,BHMMBMMBX01,600,10.55914894
28-10-2016 13:29,Others-CCCPS8,775,11.16472351
28-10-2016 13:29,Broad Street,579,10.63051546
28-10-2016 13:29,Others-CCCPS119a,927,11.43628123
28-10-2016 13:29,Others-CCCPS202,1242,10.84156365
28-10-2016 13:29,BHMNCPNST01,340,11.73282942
28-10-2016 13:29,Others-CCCPS135a,2321,11.58053758
28-10-2016 14:02,Others-CCCPS8,783,11.024375
28-10-2016 14:02,Others-CCCPS119a,1120,10.95835643
28-10-2016 14:02,Others-CCCPS98,1712,10.86960699
28-10-2016 14:02,BHMEURBRD01,416,10.52689855
28-10-2016 14:02,Others-CCCPS105a,1376,10.65968418
28-10-2016 14:02,Others-CCCPS135a,2346,11.8
28-10-2016 14:02,BHMNCPNST01,331,11.9920524
28-10-2016 14:02,BHMBCCMKT01,296,11.26409012
28-10-2016 14:02,BHMNCPHST01,617,11.79043928
28-10-2016 14:02,Others-CCCPS202,1248,11.12085106
28-10-2016 14:02,BHMBCCTHL01,332,11.57916667
28-10-2016 14:02,Broad Street,585,10.9612766
28-10-2016 14:02,Shopping,1125,11.22185567
28-10-2016 14:02,BHMMBMMBX01,593,10.78746612
28-10-2016 14:29,Others-CCCPS105a,1378,10.54638298
28-10-2016 14:29,BHMNCPNST01,332,11.68425532
28-10-2016 14:29,Others-CCCPS202,1249,10.97310044
28-10-2016 14:29,Shopping,1126,11.2387234
28-10-2016 14:29,BHMBCCTHL01,335,10.95394856
28-10-2016 14:29,BHMNCPHST01,631,11.9226653
28-10-2016 14:29,Others-CCCPS135a,2324,11.518
28-10-2016 14:29,Others-CCCPS8,794,10.65059794
28-10-2016 14:29,BHMEURBRD01,414,10.86118268
28-10-2016 14:29,Others-CCCPS119a,1191,11.07455907
28-10-2016 14:29,Broad Street,581,10.68720413
28-10-2016 14:29,BHMMBMMBX01,584,11.0806961
28-10-2016 14:29,Others-CCCPS98,1772,10.32425532
28-10-2016 14:29,BHMBCCMKT01,290,11.81366667
28-10-2016 15:02,Others-CCCPS98,1715,10.83595159
28-10-2016 15:02,BHMBCCMKT01,282,11.93147016
28-10-2016 15:02,Others-CCCPS135a,2248,11.8290085
28-10-2016 15:02,Others-CCCPS119a,1147,10.90532751
28-10-2016 15:02,Others-CCCPS202,1226,10.98488735
28-10-2016 15:02,BHMEURBRD01,398,10.55327556
28-10-2016 15:02,Broad Street,567,10.66733333
28-10-2016 15:02,BHMBCCTHL01,337,10.71038298
28-10-2016 15:02,BHMNCPNST01,322,11.78233333
28-10-2016 15:02,Others-CCCPS105a,1365,10.68103093
28-10-2016 15:02,Others-CCCPS8,782,11.15710145
28-10-2016 15:02,Shopping,1111,10.87507799
28-10-2016 15:02,BHMNCPHST01,634,12.21154109
28-10-2016 15:02,BHMMBMMBX01,583,10.98020619
28-10-2016 15:29,BHMNCPHST01,588,12.1257971
28-10-2016 15:29,BHMEURBRD01,385,10.78034818
28-10-2016 15:29,Others-CCCPS135a,2127,10.83907799
28-10-2016 15:29,BHMMBMMBX01,550,10.92805446
28-10-2016 15:29,Shopping,1052,11.42987556
28-10-2016 15:29,BHMBCCTHL01,318,10.99362319
28-10-2016 15:29,Others-CCCPS119a,1086,11.27070306
28-10-2016 15:29,Others-CCCPS105a,1279,10.75954159
28-10-2016 15:29,Others-CCCPS202,1181,10.98451437
28-10-2016 15:29,Broad Street,552,10.78376812
28-10-2016 15:29,BHMNCPNST01,310,12.09479167
28-10-2016 15:29,BHMBCCMKT01,269,12.09109009
28-10-2016 15:29,Others-CCCPS98,1628,10.83962915
28-10-2016 15:29,Others-CCCPS8,729,11.12314894
28-10-2016 16:02,Broad Street,525,10.83441048
28-10-2016 16:02,Others-CCCPS8,687,11.21423594
28-10-2016 16:02,BHMMBMMBX01,513,10.90136386
28-10-2016 16:02,Others-CCCPS202,1127,11.1724031
28-10-2016 16:02,BHMBCCTHL01,301,10.86102339
28-10-2016 16:02,BHMEURBRD01,368,10.65850129
28-10-2016 16:02,Others-CCCPS98,1536,10.80937567
28-10-2016 16:02,Shopping,978,11.491
28-10-2016 16:02,BHMBCCMKT01,256,11.68680412
28-10-2016 16:02,BHMNCPHST01,548,12.04290692
28-10-2016 16:02,Others-CCCPS105a,1200,10.62782609
28-10-2016 16:02,Others-CCCPS119a,1023,11.19054256
28-10-2016 16:02,BHMNCPNST01,301,11.1572466
28-10-2016 16:02,Others-CCCPS135a,1962,11.90177584
28-10-2016 16:29,BHMNCPHST01,475,11.26556701
28-10-2016 16:29,Others-CCCPS8,632,10.67348354
28-10-2016 16:29,Others-CCCPS105a,1113,10.784625
28-10-2016 16:29,Broad Street,480,10.90020906
28-10-2016 16:29,Others-CCCPS119a,963,10.91616495
28-10-2016 16:29,Others-CCCPS135a,1752,11.42958121
28-10-2016 16:29,Shopping,865,11.38242894
28-10-2016 16:29,BHMMBMMBX01,481,10.90335308
28-10-2016 16:29,Others-CCCPS202,1049,11.42695652
